match_id,match_type,ball_type,status,start_datetime,city_id,city_name,ground_id,ground_name,tournament_id,tournament_name,tournament_category,tournament_round_id,tournament_round_name,team_a_id,team_a_name,team_a_summary,team_b_id,team_b_name,team_b_summary,toss_details,win_by,winning_team,match_result,is_dl,is_super_over,fetched_at
14253100,Box Cricket,TENNIS,past,2024-12-28T07:22:27.000Z,3003,Pune,543598,SK Sports Club,1246104,dummy tournament ,,2391433,League Matches,7929688,Team Adi,3/0,8308116,SBM Challengers,4/0,Toss: Team Adi opt to bat,7 wickets,SBM Challengers,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
14253186,Box Cricket,TENNIS,past,2024-12-28T07:27:20.000Z,3003,Pune,543598,SK Sports Club,1246104,dummy tournament ,,2391433,League Matches,7846306,Team Geet,3/3,7974671,Team Ajinkya,7/0,Toss: Team Geet opt to bat,6 wickets,Team Ajinkya,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
14253193,Box Cricket,TENNIS,past,2024-12-28T07:28:36.000Z,3003,Pune,543598,SK Sports Club,1246104,dummy tournament ,,2391433,League Matches,7771710,Team Sagar,34/0,8402567,Team Pune,10/0,Toss: Team Sagar opt to bat,24 runs,Team Sagar,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
14253336,Box Cricket,TENNIS,past,2024-12-28T07:32:39.000Z,3003,Pune,543598,SK Sports Club,1246104,dummy tournament ,,2391433,League Matches,7846306,Team Geet,6/0,7974671,Team Ajinkya,3/3,Toss: Team Geet opt to bat,3 runs,Team Geet,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
14253390,Box Cricket,TENNIS,past,2024-12-28T07:35:14.000Z,3003,Pune,543598,SK Sports Club,1246104,dummy tournament ,,2391433,League Matches,7771710,Team Sagar,24/0,7830111,Team Patil,28/0,Toss: Team Sagar opt to bat,6 wickets,Team Patil,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
14253758,Box Cricket,TENNIS,past,2024-12-28T07:54:21.000Z,3003,Pune,543598,SK Sports Club,1246104,dummy tournament ,,2391563,Quarter Final,7974671,Team Ajinkya,8/0,8308116,SBM Challengers,2/0,Toss: Team Ajinkya opt to bat,6 runs,Team Ajinkya,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
14253807,Box Cricket,TENNIS,past,2024-12-28T07:56:03.000Z,3003,Pune,543598,SK Sports Club,1246104,dummy tournament ,,2391563,Quarter Final,7771710,Team Sagar,27/0,7830107,Team Tejas,4/0,Toss: Team Sagar opt to bat,23 runs,Team Sagar,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
14254079,Box Cricket,TENNIS,past,2024-12-28T08:01:57.000Z,3003,Pune,543598,SK Sports Club,1246104,dummy tournament ,,2391595,Semi Final,7771710,Team Sagar,36/0,7846309,Team Shahsi,11/0,Toss: Team Sagar opt to bat,25 runs,Team Sagar,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
14254094,Box Cricket,TENNIS,past,2024-12-28T08:02:18.000Z,3003,Pune,543598,SK Sports Club,1246104,dummy tournament ,,2391595,Semi Final,7974671,Team Ajinkya,36/0 & 36/0,8402561,Team Mumbai,36/0 & 31/0,Toss: Team Ajinkya opt to bat,Match Tied (Team Ajinkya won the super over),Team Ajinkya,Resulted,0,1,2026-08-31T09:04:12.585351+00:00
14254206,Box Cricket,TENNIS,past,2024-12-28T08:06:35.000Z,3003,Pune,543598,SK Sports Club,1246104,dummy tournament ,,2391613,Final,7771710,Team Sagar,34/0,7974671,Team Ajinkya,18/1,Toss: Team Sagar opt to bat,16 runs,Team Sagar,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
14273693,Limited Overs,TENNIS,past,2024-12-29T03:26:46.000Z,3003,Pune,773490,Cricket Heaven Sports Club,,,,,,7257397,Dream Chasers,21/4,7002092,Strikers 11,16/7,Toss: Dream Chasers opt to bat,5 runs,Dream Chasers,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
14392340,Limited Overs,TENNIS,past,2025-01-04T03:54:00.000Z,3003,Pune,485284,Kodre Farm Cricket Ground Sinhgad Road Pune,1218098,EPAM Premier League Pune 2024-25 (Season 6),,2339188,League Matches,8325875,EPAM Titans,154/4,8325895,EPAM Strikers,107/6,Toss: EPAM Strikers opt to field,47 runs,EPAM Titans,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
14396374,Limited Overs,TENNIS,past,2025-01-04T06:12:00.000Z,3003,Pune,485284,Kodre Farm Cricket Ground Sinhgad Road Pune,1218098,EPAM Premier League Pune 2024-25 (Season 6),,2339188,League Matches,8325906,EPAM Innovators,128/4,8325769,EPAM Pioneers,129/3,Toss: EPAM Innovators opt to bat,7 wickets,EPAM Pioneers,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
14417821,Limited Overs,TENNIS,past,2025-01-05T05:20:30.000Z,2947,Mumbai,601415,"Eva Global, Badlapur Pipe Line Road",1221054,URJA Premier League - Season 5,,2343933,League Matches,8336010,Gladiators,18/6,8336002,Challengers,19/2,Toss: Challengers opt to field,8 wickets,Challengers,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
14417837,Limited Overs,TENNIS,past,2025-01-05T08:41:48.000Z,2947,Mumbai,601415,"Eva Global, Badlapur Pipe Line Road",1221054,URJA Premier League - Season 5,,2343933,League Matches,8336005,Warriors,77/6,8336002,Challengers,67/1,Toss: Challengers opt to field,10 runs,Warriors,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
14417843,Limited Overs,TENNIS,past,2025-01-05T12:56:58.000Z,2947,Mumbai,601415,"Eva Global, Badlapur Pipe Line Road",1221054,URJA Premier League - Season 5,,2343933,League Matches,8336011,Blasters,49/6,8336002,Challengers,44/5,Toss: Challengers opt to field,5 runs,Blasters,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
14417845,Limited Overs,TENNIS,past,2025-01-05T13:59:50.000Z,2947,Mumbai,601415,"Eva Global, Badlapur Pipe Line Road",1221054,URJA Premier League - Season 5,,2343933,League Matches,8336002,Challengers,63/4,8335998,Strikers,66/2,Toss: Challengers opt to bat,7 wickets,Strikers,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
14420442,Box Cricket,TENNIS,past,2025-01-05T03:08:25.000Z,3003,Pune,678493,Powered Athletes High Performance Centre,1260188,Sunday Cricket 5 January,,2418711,League Matches,4667770,Ball Burners,91/7,4667754,Ball Tamperers,54/9,Toss: Ball Burners opt to bat,37 runs,Ball Burners,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
14422286,Box Cricket,TENNIS,past,2025-01-05T03:36:50.000Z,3003,Pune,678493,Powered Athletes High Performance Centre,1260188,Sunday Cricket 5 January,,2418711,League Matches,4667770,Ball Burners,84/4,4667754,Ball Tamperers,89/4,Toss: Ball Burners opt to bat,4 wickets,Ball Tamperers,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
14423744,Box Cricket,TENNIS,past,2025-01-05T04:00:34.000Z,3003,Pune,678493,Powered Athletes High Performance Centre,1260188,Sunday Cricket 5 January,,2418711,League Matches,4667754,Ball Tamperers,132/3,4667770,Ball Burners,90/4,Toss: Ball Tamperers opt to bat,42 runs,Ball Tamperers,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
14425466,Box Cricket,TENNIS,past,2025-01-05T04:31:35.000Z,3003,Pune,678493,Powered Athletes High Performance Centre,1260188,Sunday Cricket 5 January,,2418711,League Matches,4667770,Ball Burners,97/7,4667754,Ball Tamperers,54/9,Toss: Ball Burners opt to bat,43 runs,Ball Burners,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
14427736,Box Cricket,TENNIS,past,2025-01-05T05:06:18.000Z,3003,Pune,678493,Powered Athletes High Performance Centre,1260188,Sunday Cricket 5 January,,2418711,League Matches,4667754,Ball Tamperers,151/3,4667770,Ball Burners,124/5,Toss: Ball Tamperers opt to bat,27 runs,Ball Tamperers,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
14429337,Box Cricket,TENNIS,past,2025-01-05T05:35:56.000Z,3003,Pune,678493,Powered Athletes High Performance Centre,1260188,Sunday Cricket 5 January,,2418711,League Matches,4667754,Ball Tamperers,89/7,4667770,Ball Burners,91/4,Toss: Ball Tamperers opt to bat,5 wickets,Ball Burners,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
14431152,Box Cricket,TENNIS,past,2025-01-05T06:08:32.000Z,3003,Pune,678493,Powered Athletes High Performance Centre,1260188,Sunday Cricket 5 January,,2418711,League Matches,4667754,Ball Tamperers,74/9,4667770,Ball Burners,50/7,Toss: Ball Tamperers opt to bat,24 runs,Ball Tamperers,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
14438625,Box Cricket,TENNIS,past,2025-01-05T10:54:13.000Z,2621,Pipariya,599844,The Geetanjali Lawn,1192627,Maheshwari Premier League - 2,,2333003,Qualifier  2,8292004,Khaparkheda Knight Riders,48/8,8292060,TBT Titans,49/1,Toss: TBT Titans opt to field,7 wickets,TBT Titans,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
14448368,Box Cricket,TENNIS,past,2025-01-05T13:52:00.000Z,2621,Pipariya,599844,The Geetanjali Lawn,1192627,Maheshwari Premier League - 2,,2333004,Third Position,8292025,TLS Hurricanes,68/4,8292004,Khaparkheda Knight Riders,71/2,Toss: TLS Hurricanes opt to bat,5 wickets,Khaparkheda Knight Riders,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
14476530,Limited Overs,TENNIS,past,2025-01-11T07:34:04.000Z,3003,Pune,295537,Barne Cricket Ground Pusane,1264252,Friendship Cup - League 2 -  11th January 2025,,2427826,Round One,6229382,AV Smashers,83/3,2681274,Khadki Royals,68/7,Toss: Khadki Royals opt to field,15 runs,AV Smashers,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
14476544,Limited Overs,TENNIS,past,2025-01-11T08:51:32.000Z,3003,Pune,295537,Barne Cricket Ground Pusane,1264252,Friendship Cup - League 2 -  11th January 2025,,2427826,Round One,2681274,Khadki Royals,68/4,4089065,Komti Warriors,69/4,Toss: Khadki Royals opt to bat,6 wickets,Komti Warriors,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
14539035,Limited Overs,TENNIS,past,2025-01-11T05:22:16.000Z,3003,Pune,295537,Barne Cricket Ground Pusane,1264252,Friendship Cup - League 2 -  11th January 2025,,2427826,Round One,2681274,Khadki Royals,74/8,2341773,MASTER BLASTER,75/4,Toss: MASTER BLASTER opt to field,6 wickets,MASTER BLASTER,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
14671344,Limited Overs,TENNIS,past,2025-01-18T12:09:51.000Z,3003,Pune,204539,30 Yards Cricket Academy,,,,,,6256738,AD AllStars,166/7,7002092,Strikers 11,126/4,Toss: AD AllStars opt to bat,40 runs,AD AllStars,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
14867637,Limited Overs,TENNIS,past,2025-01-25T04:57:35.000Z,2811,Dombivli,210739,Hedutane,1262110,LSG PREMIER LEAGUE SEASON 02 ,,2424312,League Matches,8780642,LSG SUPERKING SMASHERS,43/5,8780620,LSG Champion XI,44/2,Toss: LSG Champion XI opt to field,8 wickets,LSG Champion XI,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
14867643,Limited Overs,TENNIS,past,2025-01-25T09:50:00.000Z,2811,Dombivli,210739,Hedutane,1262110,LSG PREMIER LEAGUE SEASON 02 ,,2424312,League Matches,8780647,LSG PACERS,61/4,8780620,LSG Champion XI,62/0,Toss: LSG PACERS opt to bat,10 wickets,LSG Champion XI,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
14867647,Limited Overs,TENNIS,past,2025-01-25T11:58:05.000Z,2811,Dombivli,210739,Hedutane,1262110,LSG PREMIER LEAGUE SEASON 02 ,,2424312,League Matches,8780620,LSG Champion XI,72/5,8780604,LSG SMASHERS,76/1,Toss: LSG SMASHERS opt to field,9 wickets,LSG SMASHERS,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
14903391,Box Cricket,TENNIS,past,2025-01-26T03:05:28.000Z,3003,Pune,678493,Powered Athletes High Performance Centre,1302793,Republic Day Cricket ,,2502219,League Matches,4667754,Ball Tamperers,60/4,4667770,Ball Burners,64/5,Toss: Ball Tamperers opt to bat,2 wickets,Ball Burners,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
14905345,Box Cricket,TENNIS,past,2025-01-26T03:38:16.000Z,3003,Pune,678493,Powered Athletes High Performance Centre,1302793,Republic Day Cricket ,,2502219,League Matches,4667770,Ball Burners,69/7,4667754,Ball Tamperers,73/3,Toss: Ball Burners opt to bat,5 wickets,Ball Tamperers,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
14907152,Box Cricket,TENNIS,past,2025-01-26T04:09:07.000Z,3003,Pune,678493,Powered Athletes High Performance Centre,1302793,Republic Day Cricket ,,2502219,League Matches,4667770,Ball Burners,88/6,4667754,Ball Tamperers,94/3,Toss: Ball Burners opt to bat,6 wickets,Ball Tamperers,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
14909121,Box Cricket,TENNIS,past,2025-01-26T04:43:26.000Z,3003,Pune,678493,Powered Athletes High Performance Centre,1302793,Republic Day Cricket ,,2502219,League Matches,4667754,Ball Tamperers,42/10,4667770,Ball Burners,46/2,Toss: Ball Tamperers opt to bat,7 wickets,Ball Burners,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
14910476,Box Cricket,TENNIS,past,2025-01-26T05:06:50.000Z,3003,Pune,678493,Powered Athletes High Performance Centre,1302793,Republic Day Cricket ,,2502219,League Matches,4667770,Ball Burners,102/6,4667754,Ball Tamperers,73/6,Toss: Ball Tamperers opt to field,29 runs,Ball Burners,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
14912401,Box Cricket,TENNIS,past,2025-01-26T05:40:38.000Z,3003,Pune,678493,Powered Athletes High Performance Centre,1302793,Republic Day Cricket ,,2502219,League Matches,4667770,Ball Burners,86/9,4667754,Ball Tamperers,87/3,Toss: Ball Tamperers opt to field,5 wickets,Ball Tamperers,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
14914513,Box Cricket,TENNIS,past,2025-01-26T06:18:37.000Z,3003,Pune,678493,Powered Athletes High Performance Centre,1302793,Republic Day Cricket ,,2502219,League Matches,4667770,Ball Burners,76/5,4667754,Ball Tamperers,33/9,Toss: Ball Burners opt to bat,43 runs,Ball Burners,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
14916081,Limited Overs,TENNIS,past,2025-01-26T07:02:41.000Z,2811,Dombivli,210739,Hedutane,1262110,LSG PREMIER LEAGUE SEASON 02 ,,2503250,Semi Final,8780661,LSG Pravah,56/7,8780620,LSG Champion XI,58/5,Toss: LSG Pravah opt to bat,5 wickets,LSG Champion XI,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
14925463,Limited Overs,TENNIS,past,2025-01-26T11:14:14.000Z,2811,Dombivli,210739,Hedutane,1262110,LSG PREMIER LEAGUE SEASON 02 ,,2505189,Final,8780647,LSG PACERS,82/7,8780620,LSG Champion XI,77/5,Toss: LSG Champion XI opt to field,5 runs,LSG PACERS,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
15034477,Limited Overs,TENNIS,past,2025-02-02T04:11:00.000Z,3003,Pune,485284,Kodre Farm Cricket Ground Sinhgad Road Pune,1218098,EPAM Premier League Pune 2024-25 (Season 6),,2339189,Semi Final,8325871,EPAM Legends,109/7,8325769,EPAM Pioneers,115/2,Toss: EPAM Legends opt to bat,8 wickets,EPAM Pioneers,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
15078280,Limited Overs,TENNIS,past,2025-02-08T04:14:08.000Z,3003,Pune,485284,Kodre Farm Cricket Ground Sinhgad Road Pune,1218098,EPAM Premier League Pune 2024-25 (Season 6),,2339191,Third Position,8325871,EPAM Legends,166/7,8325875,EPAM Titans,108/8,Toss: EPAM Titans opt to field,58 runs (All out),EPAM Legends,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
15078315,Limited Overs,TENNIS,past,2025-02-08T07:23:48.000Z,3003,Pune,485284,Kodre Farm Cricket Ground Sinhgad Road Pune,1218098,EPAM Premier League Pune 2024-25 (Season 6),,2339190,Final,8325816,EPAM Pacers,137/9,8325769,EPAM Pioneers,115/9,Toss: EPAM Pioneers opt to field,22 runs,EPAM Pacers,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
15097198,Limited Overs,TENNIS,past,2025-02-04T01:09:47.000Z,3003,Pune,639627,"MatchDay Arena, Wakad",959630,Morning Group By RCC,,1835465,League Matches,5878867,RCC MW Falcons,145/8,5878824,RCC MW Titans,147/5,Toss: RCC MW Falcons opt to bat,5 wickets,RCC MW Titans,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
15099682,Limited Overs,TENNIS,past,2025-02-08T05:07:52.000Z,3003,Pune,309026,"Sachin Ghotkule Cricket Ground, Adhle",1318503,Friendship Cup - League 3 - 8th Feb 2025,,2535054,League Matches,2681274,Khadki Royals,58/8,6229382,AV Smashers,59/6,Toss: Khadki Royals opt to bat,4 wickets,AV Smashers,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
15099718,Limited Overs,TENNIS,past,2025-02-08T07:33:34.000Z,3003,Pune,309026,"Sachin Ghotkule Cricket Ground, Adhle",1318503,Friendship Cup - League 3 - 8th Feb 2025,,2535054,League Matches,2341773,MASTER BLASTER,45/9,2681274,Khadki Royals,49/2,Toss: Khadki Royals opt to field,8 wickets,Khadki Royals,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
15099730,Limited Overs,TENNIS,past,2025-02-08T08:43:54.000Z,3003,Pune,309026,"Sachin Ghotkule Cricket Ground, Adhle",1318503,Friendship Cup - League 3 - 8th Feb 2025,,2535054,League Matches,4089065,Komti Warriors,53/4,2681274,Khadki Royals,54/0,Toss: Komti Warriors opt to bat,10 wickets,Khadki Royals,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
15102361,Limited Overs,TENNIS,past,2025-02-04T02:34:03.000Z,3003,Pune,639627,"MatchDay Arena, Wakad",959630,Morning Group By RCC,,1835465,League Matches,5878824,RCC MW Titans,170/4,5878867,RCC MW Falcons,105/11,Toss: RCC MW Titans opt to bat,65 runs,RCC MW Titans,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
15190823,Limited Overs,TENNIS,past,2025-02-08T10:53:35.000Z,3003,Pune,309026,"Sachin Ghotkule Cricket Ground, Adhle",1318503,Friendship Cup - League 3 - 8th Feb 2025,,2535055,Final,6229382,AV Smashers,82/4,2681274,Khadki Royals,81/4,Toss: Khadki Royals opt to field,1 run,AV Smashers,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
15197541,Limited Overs,TENNIS,past,2025-02-09T05:41:02.000Z,2811,Dombivli,852522,Lodha Crown Cricket Ground,1321763,Crown Champion  Trophy 2025,,2540519,League Matches,8954006,PH-11,74/4,8953817,Manju Services,75/2,Toss: PH-11 opt to bat,8 wickets,Manju Services,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
15197651,Limited Overs,TENNIS,past,2025-02-09T08:29:20.000Z,2811,Dombivli,852522,Lodha Crown Cricket Ground,1321763,Crown Champion  Trophy 2025,,2540519,League Matches,8954006,PH-11,55/4,8954004,Chasing Cheetahs,59/3,Toss: PH-11 opt to bat,7 wickets,Chasing Cheetahs,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
15315687,Limited Overs,TENNIS,past,2025-02-14T16:39:28.000Z,3003,Pune,574730,30YCA Spark A2 Cricket Ground,,,,,,8775556,Ninja Musketeers,167/5,9047584,Alpha 11,143/5,Toss: Ninja Musketeers opt to bat,24 runs,Ninja Musketeers,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
15446920,Box Cricket,TENNIS,past,2025-02-22T04:51:27.000Z,3003,Pune,858125,4 Lions Pimple Nilakh,1333611,Emergys Premier League - 2025,,2592105,League Matches,9039512,Team Phoenix,113/2,9029392,SNOW Legends,59/7,Toss: Team Phoenix opt to bat,54 runs,Team Phoenix,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
15447455,Box Cricket,TENNIS,past,2025-02-23T05:18:29.000Z,3003,Pune,858125,4 Lions Pimple Nilakh,1333611,Emergys Premier League - 2025,,2592105,League Matches,9029392,SNOW Legends,59/5,9028312,Low Code Smashers,60/3,Toss: Low Code Smashers opt to field,4 wickets,Low Code Smashers,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
15447667,Box Cricket,TENNIS,past,2025-02-23T08:12:23.000Z,3003,Pune,858125,4 Lions Pimple Nilakh,1333611,Emergys Premier League - 2025,,2592105,League Matches,9029311,Team Lagaan,99/5,9029392,SNOW Legends,39/5,Toss: Team Lagaan opt to bat,60 runs,Team Lagaan,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
15448955,Limited Overs,TENNIS,past,2025-02-22T05:22:23.000Z,3003,Pune,767694,Four Star Cricket Ground,1345671,Komti Champions League 2025 - Season 5,,2593107,League Matches,3489488,Rucha Titans,58/3,2681274,Khadki Royals,51/9,Toss: Rucha Titans opt to bat,7 runs,Rucha Titans,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
15449773,Limited Overs,TENNIS,past,2025-02-22T11:55:13.000Z,3003,Pune,767694,Four Star Cricket Ground,1345671,Komti Champions League 2025 - Season 5,,2593107,League Matches,2681274,Khadki Royals,52/5 & 8/0,9104747,AVMWS,52/8 & 19/2,Toss: AVMWS opt to field,Match Tied (AVMWS won the super over),AVMWS,Resulted,0,1,2026-08-31T09:04:12.585351+00:00
15449841,Limited Overs,TENNIS,past,2025-02-23T08:15:09.000Z,3003,Pune,767694,Four Star Cricket Ground,1345671,Komti Champions League 2025 - Season 5,,2593107,League Matches,4180842,Sawkar Strikers,54/7,2681274,Khadki Royals,53/9,Toss: Khadki Royals opt to field,1 run,Sawkar Strikers,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
15474015,Limited Overs,TENNIS,past,2025-02-22T07:15:50.000Z,3003,Pune,759549,"Desire Cricket Ground, Upper Ground, Baner",,,,,,5410921,CLASSIC XI,228/7,7314391,SUPREME CHALLENGERS,147/8,Toss: CLASSIC XI opt to bat,81 runs,CLASSIC XI,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
15490281,Box Cricket,TENNIS,past,2025-02-22T09:01:16.000Z,3003,Pune,858125,4 Lions Pimple Nilakh,1333611,Emergys Premier League - 2025,,2592105,League Matches,9029392,SNOW Legends,56/4,9028401,SAPiens INNOVATE,24/7,Toss: SNOW Legends opt to bat,32 runs,SNOW Legends,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
15619560,Box Cricket,TENNIS,past,2025-02-28T12:45:19.000Z,3003,Pune,847752,Force Playing Field Turf-1,1358667,Epam GS Box Cricket 2025,,2617758,League Matches,9187686,Lohgad Lions,73/4,9187702,Shivneri Strikers,42/7,Toss: Shivneri Strikers opt to field,31 runs,Lohgad Lions,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
15621896,Box Cricket,TENNIS,past,2025-02-28T14:04:58.000Z,3003,Pune,847752,Force Playing Field Turf-1,1358667,Epam GS Box Cricket 2025,,2617758,League Matches,9187735,The Unpredictables,32/3,9187686,Lohgad Lions,35/3,Toss: The Unpredictables opt to bat,3 wickets,Lohgad Lions,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
15674294,Limited Overs,TENNIS,past,2025-03-02T10:03:39.000Z,2947,Mumbai,552086,Crown Taloja,1362410,Violet  Premier League (VPL),,2627320,League Matches,9210047,LSG,64/5,9210045,Urja,67/2,Toss: Urja opt to field,8 wickets,Urja,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
15676249,Limited Overs,TENNIS,past,2025-03-02T11:07:04.000Z,2947,Mumbai,552086,Crown Taloja,1362410,Violet  Premier League (VPL),,2627320,League Matches,9210043,Fontana Legends,24/7,9210047,LSG,25/4,Toss: LSG opt to field,6 wickets,LSG,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
15707484,Limited Overs,TENNIS,past,2025-04-13T01:28:00.000Z,3003,Pune,313027,Spark Cricket Ground A1,,,,,,7927431,Sangria Cricket Club,180/7,9088696,Super Strikers Cricket Club(SSCC),131/6,Toss: Sangria Cricket Club opt to bat,"23 runs (DLS method - Match reduced to 14.0 overs, target 155 runs)",Sangria Cricket Club,Resulted,1,0,2026-08-31T09:04:12.585351+00:00
15755274,Limited Overs,TENNIS,past,2025-03-08T01:32:55.000Z,3003,Pune,813295,Sinhgad Cricket Ground Pune,,,,,,9047584,EPAM SUPER 11,102/6,8774876,Ciklum,97/5,Toss: Ciklum opt to field,5 runs,EPAM SUPER 11,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
15757744,Limited Overs,TENNIS,past,2025-03-08T03:07:04.000Z,3003,Pune,848547,Sinhgaad Cricket Ground,,,,,,9047584,EPAM SUPER 11,77/7,8774876,Ciklum,81/4,Toss: EPAM SUPER 11 opt to bat,6 wickets,Ciklum,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
15778754,Box Cricket,TENNIS,past,2025-03-09T05:17:02.000Z,2811,Dombivli,672276,The Midfield Arena,1372846,CRS EDITION 8,,2646709,League Matches,9274049,TURF BLASTERS,69/5,9274054,ALL STAR CHAMPIONS,70/2,Toss: ALL STAR CHAMPIONS opt to field,7 wickets,ALL STAR CHAMPIONS,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
15778801,Box Cricket,TENNIS,past,2025-03-09T05:45:15.000Z,2811,Dombivli,672276,The Midfield Arena,1372846,CRS EDITION 8,,2646709,League Matches,9274057,TEAM SPARTAN WARRIORS,63/3,9274054,ALL STAR CHAMPIONS,64/1,Toss: TEAM SPARTAN WARRIORS opt to bat,8 wickets,ALL STAR CHAMPIONS,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
15798653,Box Cricket,TENNIS,past,2025-03-09T09:51:00.000Z,2811,Dombivli,672276,The Midfield Arena,1372846,CRS EDITION 8,,2646709,League Matches,9274054,ALL STAR CHAMPIONS,59/4,9274062,TEAM RHINOS,58/5,Toss: TEAM RHINOS opt to field,1 run,ALL STAR CHAMPIONS,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
15803836,Box Cricket,TENNIS,past,2025-03-09T11:51:27.000Z,2811,Dombivli,672276,The Midfield Arena,1372846,CRS EDITION 8,,2649852,Final,9274046,TEAM WARRIORS,109/2,9274054,ALL STAR CHAMPIONS,58/5,Toss: TEAM WARRIORS opt to bat,51 runs,TEAM WARRIORS,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
16170268,Limited Overs,TENNIS,past,2025-03-29T05:36:34.000Z,3003,Pune,583105,Dange Chowk T20 League Ground -01,1396563,DCTL Season 16 ,,2705992,League Matches,9461923,Supernova,75/10,4490268,PAILWAN CRICKET CLUB,81/3,Toss: Supernova opt to bat,7 wickets,PAILWAN CRICKET CLUB,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
16205440,Limited Overs,TENNIS,past,2025-03-30T09:06:00.000Z,3003,Pune,854287,Dange Chowk T20 League Ground-05,1396563,DCTL Season 16 ,,2705992,League Matches,9461923,Supernova,183/9,886570,Thergaon CC (DCTL-18),184/6,Toss: Supernova opt to bat,4 wickets,Thergaon CC (DCTL-18),Resulted,0,0,2026-08-31T09:04:12.585351+00:00
16288621,Limited Overs,TENNIS,past,2025-04-06T03:59:00.000Z,3003,Pune,59762,Barne Academy Ground Pusane,1411580,Friendship Cup - League 4 - 6th April 2025,,2725451,League Matches,2681274,Khadki Royals,80/6,603833,Sinhagad Mavla,51/6,Toss: Sinhagad Mavla opt to field,29 runs,Khadki Royals,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
